Machine_ID,Machine_Type,Production_Line,Shift,Reading_Timestamp,Asset_Age_Days,Hours_Since_Maintenance,Load_Percent,Vibration_RMS,Temperature_C,Pressure_bar,Motor_Current_A,RPM,Sound_dB,Humidity_%,Failure
666,Conveyor,LINE03,Swing,2025-03-10 07:19:00,44,373,87.76,1.799,64.7,6.71,21.61,1597,65.13,83.55,0
667,Conveyor,LINE01,Day,2025-02-12 18:59:00,1054,636,99.29,3.35,57.98,6.88,21.57,1564,67.76,45.47,0
668,RobotArm,LINE04,Day,2025-01-23 18:31:00,2077,99,97.16,3.152,63.29,6.36,25.84,1455,72.46,32.42,0
669,Pump,LINE03,Day,2025-02-12 23:47:00,100,48,45.16,0.39,40.35,6.9,20.77,1541,71.6,42.2,0
670,Pump,LINE04,Day,2025-01-24 16:24:00,869,453,50.45,1.9,69.85,6.78,24.39,1639,68.71,54.56,0
671,CNC,LINE03,Day,2025-01-05 19:11:00,3480,704,75.86,2.867,57.08,3.65,18.62,1611,76.69,72.76,0
672,Compressor,LINE04,Swing,2025-04-03 18:41:00,85,597,21.27,2.192,60.31,5.4,19.25,1116,73.99,53.06,0
673,RobotArm,LINE02,Day,2025-04-29 07:12:00,925,407,99.51,2.326,63.67,7.71,16.33,1577,58.86,62.39,0
674,Conveyor,LINE02,Swing,2025-02-23 14:17:00,2272,14,20.87,2.344,54.77,4.49,21.01,1375,72.67,61.12,0
675,Compressor,LINE02,Night,2025-02-10 13:53:00,2068,414,62.52,2.516,48.69,4.09,18.13,1231,75.96,56.83,0
676,Pump,LINE04,Swing,2025-03-14 11:34:00,771,328,73.5,1.553,52.72,6.07,23.55,1342,72.86,38.75,0
677,RobotArm,LINE01,Swing,2025-01-01 06:16:00,245,321,93.13,2.252,55.24,7.06,27.4,1632,75.0,33.74,0
678,Compressor,LINE03,Swing,2025-02-03 14:02:00,3286,354,71.53,3.938,58.85,5.66,23.44,1515,71.36,41.16,1
679,CNC,LINE03,Day,2025-02-24 11:26:00,2024,404,67.76,2.543,68.95,7.73,20.93,1495,71.86,44.86,0
680,Pump,LINE02,Day,2025-03-12 08:04:00,2105,518,44.03,2.855,59.3,8.15,18.67,1360,72.08,40.32,0
681,CNC,LINE04,Swing,2025-02-05 15:41:00,238,138,67.27,2.704,50.28,3.86,17.41,1614,73.17,40.58,0
682,CNC,LINE02,Night,2025-02-20 04:31:00,787,53,79.98,2.252,59.45,5.84,25.48,1362,69.19,63.46,0
683,CNC,LINE01,Night,2025-01-29 07:44:00,293,37,61.25,1.347,55.82,3.37,18.37,1366,77.23,55.0,0
684,Compressor,LINE03,Night,2025-02-02 21:57:00,3574,292,82.37,2.563,56.95,7.12,15.29,1477,79.31,43.76,0
685,Compressor,LINE02,Swing,2025-02-10 04:27:00,2816,365,25.57,3.084,53.04,4.94,21.65,1218,69.72,42.97,1
686,Pump,LINE01,Swing,2025-03-08 10:35:00,2008,565,46.83,2.42,62.42,5.4,22.55,1338,66.3,37.88,0
687,Pump,LINE01,Night,2025-04-20 13:12:00,2494,312,96.79,2.16,55.79,7.85,24.38,1671,65.33,68.05,1
688,RobotArm,LINE01,Night,2025-01-09 07:20:00,629,383,45.88,2.471,52.89,4.36,14.6,1340,74.19,56.18,0
689,Conveyor,LINE03,Swing,2025-01-24 15:26:00,3607,703,69.75,2.001,67.34,4.3,18.24,1583,74.94,66.55,1
690,Compressor,LINE04,Night,2025-01-16 04:51:00,1902,539,61.59,2.029,61.76,3.38,17.3,1549,74.06,50.82,0
691,Pump,LINE02,Night,2025-01-21 09:47:00,1900,497,94.93,3.073,72.12,7.97,24.24,1520,74.85,34.68,0
692,RobotArm,LINE01,Swing,2025-02-23 04:54:00,3502,262,33.02,4.008,65.24,7.08,12.1,1246,69.86,75.27,0
693,CNC,LINE02,Day,2025-04-24 18:40:00,377,109,43.95,2.368,43.72,5.59,19.03,1446,62.18,32.29,0
694,Pump,LINE04,Day,2025-02-06 22:40:00,1565,662,88.99,2.562,63.97,4.86,22.86,1275,69.71,50.21,0
695,RobotArm,LINE03,Swing,2025-03-27 00:45:00,349,398,73.3,2.329,54.93,7.23,25.09,1433,80.38,62.18,0
696,Compressor,LINE01,Day,2025-04-07 19:49:00,1569,55,63.44,3.021,47.19,9.44,23.08,1506,73.68,66.55,0
697,Conveyor,LINE01,Swing,2025-01-23 19:36:00,997,347,51.59,3.001,49.92,5.73,15.75,1558,74.47,56.5,0
698,Compressor,LINE04,Swing,2025-01-24 14:13:00,1699,65,52.91,2.195,53.14,4.59,12.7,1438,76.59,73.94,0
699,Conveyor,LINE04,Night,2025-03-26 17:44:00,2571,706,94.79,3.058,60.14,7.94,20.82,1467,68.17,56.38,0
700,Pump,LINE01,Night,2025-01-17 01:58:00,1043,380,73.69,1.993,54.13,4.88,26.2,1415,73.11,75.97,0
701,CNC,LINE04,Swing,2025-04-09 15:38:00,215,565,94.33,2.993,61.91,6.0,22.88,1482,74.91,43.58,0
702,Pump,LINE01,Day,2025-01-09 00:05:00,615,338,97.77,3.361,81.32,3.31,24.8,1620,67.81,55.99,0
703,CNC,LINE01,Day,2025-03-12 09:31:00,2621,14,63.76,1.573,42.89,5.77,18.84,1520,73.67,31.7,1
704,RobotArm,LINE03,Swing,2025-04-08 23:49:00,2125,459,68.79,2.45,67.73,4.65,23.26,1485,78.63,61.8,1
705,Pump,LINE02,Day,2025-04-23 23:42:00,3572,470,72.51,2.378,58.96,7.74,17.02,1571,70.13,52.14,1
706,Compressor,LINE02,Swing,2025-04-14 05:22:00,3267,164,87.13,3.339,56.44,5.2,27.85,1524,63.86,67.47,0
707,Conveyor,LINE04,Night,2025-03-19 03:10:00,613,515,72.73,1.626,43.13,7.16,15.54,1335,72.73,70.83,0
708,Conveyor,LINE04,Swing,2025-04-19 03:17:00,2693,162,29.17,1.444,59.09,5.67,10.42,1275,68.52,53.82,1
709,Pump,LINE01,Swing,2025-03-03 13:26:00,356,497,95.39,3.319,50.41,6.6,30.99,1613,73.37,63.46,0
710,Compressor,LINE03,Swing,2025-04-17 10:28:00,378,539,72.87,2.213,65.99,6.86,20.48,1331,67.86,70.26,0
711,RobotArm,LINE03,Night,2025-04-29 16:50:00,2901,98,89.59,3.158,73.98,6.33,24.39,1483,72.71,76.02,0
712,Conveyor,LINE03,Day,2025-04-15 20:53:00,1481,210,53.98,2.564,45.85,5.26,11.86,1444,78.33,35.78,0
713,Conveyor,LINE04,Swing,2025-03-23 09:08:00,3641,117,57.98,3.487,65.66,5.11,24.35,1342,72.38,60.14,1
714,RobotArm,LINE03,Day,2025-04-27 23:37:00,49,523,75.11,2.013,59.79,6.86,23.35,1300,63.76,80.87,0
715,Conveyor,LINE01,Swing,2025-04-30 22:15:00,1849,169,82.11,2.581,42.61,4.04,21.44,1373,74.08,45.62,0
716,CNC,LINE01,Day,2025-02-17 18:55:00,1144,461,26.28,1.57,43.9,7.78,20.07,1185,71.95,64.57,0
717,Compressor,LINE04,Swing,2025-02-05 21:22:00,3597,300,52.59,3.462,57.64,6.18,26.01,1529,73.58,45.53,0
718,CNC,LINE04,Swing,2025-03-20 23:23:00,2453,59,81.59,2.921,62.18,5.91,24.9,1561,77.19,74.21,0
719,Conveyor,LINE01,Day,2025-02-28 00:26:00,2824,635,99.38,3.147,50.18,6.81,16.1,1458,69.78,70.89,0
720,RobotArm,LINE01,Swing,2025-01-06 00:46:00,1080,512,20.93,1.944,53.3,5.0,11.36,1228,70.54,82.22,0
721,Compressor,LINE03,Day,2025-02-06 21:33:00,3267,188,41.18,3.658,61.09,5.7,26.72,1572,67.43,68.44,0
722,Pump,LINE01,Day,2025-04-14 22:43:00,3072,633,57.19,2.795,65.75,4.71,21.55,1517,73.25,56.9,0
723,CNC,LINE01,Day,2025-04-18 08:40:00,2868,510,37.84,2.248,51.77,6.33,19.62,1351,72.92,59.76,0
724,RobotArm,LINE04,Day,2025-01-18 10:04:00,1758,587,22.15,3.063,56.93,5.63,13.43,1537,71.07,72.87,0
725,CNC,LINE04,Night,2025-03-25 06:00:00,3367,128,63.16,3.712,65.54,6.36,19.5,1493,76.33,70.58,0
726,CNC,LINE04,Night,2025-03-23 19:55:00,2452,6,71.95,3.528,64.47,8.0,26.7,1532,67.35,36.48,0
727,CNC,LINE03,Swing,2025-04-05 01:36:00,267,44,53.28,1.691,62.66,5.07,24.06,1332,72.53,46.45,0
728,CNC,LINE02,Swing,2025-02-09 04:01:00,3229,388,49.59,2.316,57.02,5.84,23.88,1267,75.12,67.54,0
729,Compressor,LINE04,Swing,2025-04-02 19:23:00,105,566,98.85,1.533,61.8,4.51,24.21,1359,69.13,35.55,0
730,Compressor,LINE01,Night,2025-03-12 12:54:00,2501,657,58.2,3.202,60.13,6.74,23.25,1716,65.55,66.29,0
731,Pump,LINE01,Swing,2025-01-21 11:14:00,934,691,83.85,2.662,55.02,6.32,21.2,1418,63.76,77.49,1
732,CNC,LINE04,Day,2025-04-06 04:18:00,3278,431,42.97,1.509,64.35,5.95,15.33,1444,72.6,50.23,1
733,CNC,LINE03,Swing,2025-04-27 04:41:00,2671,454,86.42,3.81,48.49,6.18,17.77,1578,81.1,41.99,0
734,Pump,LINE04,Night,2025-03-03 01:31:00,2955,209,85.9,2.95,55.9,5.67,28.94,1519,69.28,76.97,0
735,CNC,LINE01,Day,2025-01-14 18:11:00,2563,0,41.42,2.259,53.68,8.91,19.16,1414,74.35,56.48,0
736,Conveyor,LINE04,Swing,2025-04-25 01:30:00,2082,140,72.47,1.825,61.87,6.27,23.51,1474,59.81,75.77,0
737,CNC,LINE03,Day,2025-01-19 10:49:00,3156,40,74.56,3.328,63.33,6.6,23.71,1557,74.33,34.3,0
738,Pump,LINE03,Day,2025-02-07 02:38:00,1105,493,55.41,2.533,69.04,4.69,20.14,1336,66.74,41.65,0
739,Pump,LINE04,Swing,2025-02-04 09:03:00,1942,362,81.9,2.81,60.54,7.38,23.69,1461,70.32,30.06,0
740,Pump,LINE02,Day,2025-03-09 05:46:00,1109,555,44.55,1.82,50.27,5.8,20.91,1163,72.33,54.65,0
741,CNC,LINE03,Night,2025-01-30 23:52:00,441,106,58.74,3.692,55.21,6.62,15.66,1244,64.29,78.52,0
742,CNC,LINE03,Swing,2025-04-13 22:59:00,3198,657,99.21,2.691,60.32,7.57,29.86,1393,87.97,65.49,0
743,RobotArm,LINE03,Day,2025-02-09 02:25:00,1829,518,34.29,1.664,58.83,5.72,14.96,1521,68.86,30.98,0
744,CNC,LINE04,Night,2025-03-08 04:23:00,225,652,31.82,2.084,46.24,5.01,17.05,1381,75.06,31.36,0
745,Compressor,LINE03,Swing,2025-01-19 15:35:00,3017,466,31.38,1.741,52.76,3.02,14.11,1496,79.37,69.62,1
746,Compressor,LINE01,Swing,2025-03-06 03:07:00,3438,244,99.85,2.829,74.7,6.03,24.76,1596,73.76,35.1,1
747,Pump,LINE01,Swing,2025-01-28 20:02:00,2425,450,32.79,2.902,55.72,5.01,15.74,1447,66.18,42.11,0
748,Pump,LINE04,Night,2025-02-16 08:57:00,1213,434,35.22,2.32,46.1,4.48,17.48,1307,72.63,68.41,1
749,Conveyor,LINE04,Day,2025-03-02 06:22:00,3141,130,75.58,3.334,55.74,8.0,25.89,1510,63.28,43.69,0
750,Conveyor,LINE04,Day,2025-04-04 07:52:00,2704,73,80.76,3.121,41.05,7.49,23.28,1542,70.74,56.96,1
751,Pump,LINE01,Day,2025-04-09 22:02:00,1061,468,62.16,1.907,57.39,3.93,27.5,1738,80.35,51.74,0
752,Pump,LINE02,Day,2025-02-13 02:26:00,1224,68,98.61,2.759,74.22,6.67,26.28,1506,65.21,48.91,0
753,CNC,LINE03,Swing,2025-02-11 15:40:00,3605,72,23.11,2.325,42.5,4.75,17.77,1484,67.99,43.89,0
754,Compressor,LINE03,Day,2025-01-30 18:24:00,3480,51,69.67,3.548,45.86,6.64,22.41,1474,81.81,52.41,0
755,Conveyor,LINE01,Swing,2025-04-18 10:10:00,2478,447,68.52,3.028,53.34,5.23,23.16,1403,71.49,40.05,1
756,CNC,LINE03,Swing,2025-01-16 10:30:00,162,667,45.7,1.294,63.86,5.31,20.09,1546,67.28,82.51,0
757,Pump,LINE01,Night,2025-01-12 03:31:00,861,357,91.96,3.193,74.74,7.58,17.2,1761,74.36,47.4,0
758,RobotArm,LINE02,Swing,2025-02-21 07:01:00,1309,109,64.23,1.409,60.62,7.13,22.64,1510,69.45,70.09,0
759,CNC,LINE01,Night,2025-02-17 06:11:00,1970,369,39.71,2.021,44.58,7.71,13.71,1347,58.43,46.1,0
760,Compressor,LINE01,Night,2025-02-04 07:31:00,3170,347,27.07,1.638,53.11,5.51,20.77,1460,65.07,44.42,0
761,Conveyor,LINE01,Day,2025-02-22 19:42:00,3100,427,28.57,1.814,68.02,4.04,23.07,1441,82.22,56.55,0
762,CNC,LINE04,Swing,2025-04-29 18:07:00,1022,311,91.79,3.913,58.46,7.52,23.48,1800,74.31,70.29,1
763,CNC,LINE03,Day,2025-02-02 04:13:00,423,383,40.02,0.949,56.08,7.01,7.72,1519,78.95,30.22,0
764,CNC,LINE04,Night,2025-03-15 07:53:00,1027,233,92.56,2.279,62.73,7.18,15.23,1423,66.95,39.41,1
765,RobotArm,LINE02,Swing,2025-03-29 09:53:00,881,652,29.61,2.096,42.14,4.9,18.8,1562,71.76,72.59,0
766,CNC,LINE02,Day,2025-04-30 02:24:00,3283,387,98.71,3.144,69.99,5.2,15.35,1640,71.56,49.41,1
767,CNC,LINE02,Day,2025-04-13 05:52:00,81,223,86.67,2.539,66.9,7.01,23.32,1636,69.45,77.05,0
768,CNC,LINE03,Day,2025-03-25 10:32:00,3036,2,29.3,3.181,36.57,4.73,22.61,1462,73.46,37.33,0
769,CNC,LINE02,Night,2025-04-10 12:34:00,2407,488,26.88,2.523,43.04,5.4,22.37,1525,66.61,74.71,0
770,Compressor,LINE03,Swing,2025-04-12 17:07:00,412,273,84.27,2.211,52.17,9.83,20.03,1571,78.12,64.22,0
771,CNC,LINE04,Day,2025-04-05 13:51:00,2509,179,26.25,2.066,58.67,8.32,19.63,1372,74.36,39.27,0
772,Compressor,LINE04,Day,2025-01-14 10:34:00,2130,345,40.97,2.59,48.94,6.86,19.65,1448,71.34,30.68,1
773,Compressor,LINE01,Day,2025-02-10 02:55:00,43,349,84.1,2.778,63.35,5.55,14.72,1504,72.94,78.48,0
774,Conveyor,LINE02,Swing,2025-03-24 23:21:00,838,578,92.61,2.736,60.39,5.56,25.15,1576,70.75,45.89,0
775,CNC,LINE01,Day,2025-04-17 03:36:00,1289,390,81.41,2.885,60.51,7.17,27.18,1522,63.69,43.28,0
776,RobotArm,LINE01,Day,2025-01-15 05:12:00,808,504,91.19,2.912,65.42,8.21,24.77,1495,67.37,40.11,1
777,Compressor,LINE03,Night,2025-04-29 22:29:00,2125,465,64.79,2.573,60.35,5.53,18.94,1458,71.3,49.53,0
778,CNC,LINE02,Swing,2025-01-18 13:44:00,2257,611,82.37,2.562,60.57,5.78,25.63,1514,70.43,58.81,0
779,Conveyor,LINE03,Swing,2025-01-24 13:33:00,644,4,47.53,2.445,57.33,6.08,23.11,1231,75.39,56.27,0
780,RobotArm,LINE01,Swing,2025-01-10 06:47:00,478,270,82.82,2.662,61.48,4.66,25.6,1639,75.03,76.82,1
781,Pump,LINE04,Swing,2025-03-19 18:00:00,2402,515,74.38,1.593,57.79,4.61,26.2,1541,69.06,40.85,1
782,RobotArm,LINE04,Swing,2025-03-16 20:24:00,1730,101,65.99,2.052,53.77,4.75,14.3,1409,67.23,71.06,0
783,Compressor,LINE02,Day,2025-04-15 22:18:00,989,318,99.38,2.575,76.92,7.15,24.53,1620,75.98,80.01,0
784,Compressor,LINE04,Day,2025-03-20 01:31:00,956,288,57.58,2.107,53.23,6.4,21.72,1404,72.98,32.03,0
785,RobotArm,LINE01,Night,2025-01-11 05:14:00,171,580,69.54,2.933,70.02,7.56,23.58,1428,69.22,71.32,0
786,Pump,LINE03,Night,2025-02-04 20:09:00,3121,693,60.79,4.739,52.89,4.02,23.65,1517,67.25,45.1,0
787,Conveyor,LINE04,Swing,2025-02-11 03:21:00,3077,76,40.84,1.032,60.61,4.09,25.96,1603,68.28,54.62,0
788,Pump,LINE04,Day,2025-04-18 10:47:00,2037,154,46.43,2.513,69.3,6.51,11.9,1476,74.14,33.36,0
789,Conveyor,LINE04,Day,2025-03-28 02:25:00,1294,557,98.3,2.965,59.77,5.44,25.37,1454,80.77,46.19,0
790,Compressor,LINE02,Day,2025-04-21 19:25:00,808,125,51.37,1.989,50.2,5.05,20.35,1411,70.94,36.17,0
791,CNC,LINE04,Night,2025-04-09 16:13:00,1142,357,74.35,2.852,55.56,7.46,24.44,1601,68.13,42.81,0
792,Pump,LINE03,Night,2025-04-07 14:00:00,3383,679,65.37,3.041,58.73,5.49,28.43,1529,83.15,31.8,0
793,Pump,LINE01,Swing,2025-02-22 16:21:00,351,702,91.18,2.364,64.62,5.89,18.0,1648,70.27,81.64,0
794,CNC,LINE01,Night,2025-03-17 03:04:00,3008,683,80.62,3.104,60.4,6.01,29.3,1558,68.42,79.24,0
795,CNC,LINE03,Day,2025-04-03 01:08:00,1132,96,26.45,2.139,49.1,5.54,19.77,1495,70.01,65.8,0
796,Pump,LINE03,Swing,2025-03-13 17:29:00,990,107,48.44,2.376,70.77,6.81,17.6,1688,69.85,47.89,0
797,CNC,LINE02,Day,2025-02-19 17:57:00,2961,126,76.95,3.133,57.01,4.82,19.25,1342,78.75,81.88,0
798,CNC,LINE04,Day,2025-02-17 03:52:00,3509,554,32.91,2.146,49.65,5.6,20.26,1705,63.68,83.45,1
799,Conveyor,LINE03,Night,2025-04-20 00:06:00,3619,128,60.28,4.625,63.26,7.5,23.19,1583,75.89,73.7,0
800,Conveyor,LINE02,Night,2025-02-24 18:19:00,999,309,45.42,2.272,62.15,8.51,19.45,1756,72.04,67.49,0
801,Conveyor,LINE02,Day,2025-02-17 08:58:00,2169,589,25.18,2.502,65.09,4.12,14.93,1282,69.39,48.08,0
802,Pump,LINE03,Day,2025-01-17 22:31:00,1089,354,99.77,2.589,77.46,6.89,25.51,1595,70.53,78.58,0
803,RobotArm,LINE03,Swing,2025-03-12 09:02:00,730,677,94.35,2.836,65.12,6.22,20.6,1558,71.04,57.5,0
804,Compressor,LINE03,Day,2025-04-25 16:28:00,1427,359,79.8,2.788,57.35,6.18,26.48,1616,72.72,64.78,0
805,CNC,LINE02,Swing,2025-04-04 10:47:00,256,273,36.08,0.583,38.93,4.91,23.34,1479,69.25,39.53,0
806,CNC,LINE03,Swing,2025-03-12 17:17:00,626,697,99.08,2.338,55.48,7.4,19.29,1591,71.79,31.18,0
807,Conveyor,LINE03,Day,2025-02-10 12:40:00,2185,393,70.46,2.287,60.3,7.05,21.77,1584,68.21,84.31,0
808,CNC,LINE04,Day,2025-02-15 14:46:00,2516,132,97.29,2.853,51.62,9.5,28.16,1532,83.21,64.18,1
809,Compressor,LINE01,Day,2025-02-24 17:05:00,1009,456,23.41,1.086,40.5,4.15,17.22,1335,76.73,67.69,0
810,RobotArm,LINE03,Night,2025-01-25 04:58:00,2047,556,33.88,2.171,55.26,3.74,12.69,1472,74.5,32.77,0
811,CNC,LINE02,Day,2025-03-30 22:47:00,2797,603,74.18,3.775,65.92,8.71,25.93,1436,70.4,53.18,0
812,CNC,LINE01,Swing,2025-02-18 19:33:00,3267,4,92.57,3.409,58.15,6.36,22.18,1520,76.6,45.63,0
813,RobotArm,LINE03,Day,2025-04-08 16:59:00,2087,78,34.06,1.449,60.5,5.29,18.95,1245,73.3,75.96,0
814,Compressor,LINE03,Swing,2025-01-21 03:22:00,901,452,45.37,1.412,60.73,6.18,14.01,1447,72.39,56.7,0
815,CNC,LINE02,Day,2025-01-06 23:37:00,2609,534,67.05,2.557,67.84,4.5,24.82,1373,69.53,51.15,0
816,RobotArm,LINE03,Day,2025-04-06 18:25:00,646,469,99.97,1.937,79.79,6.95,20.96,1546,73.35,38.13,0
817,RobotArm,LINE02,Swing,2025-01-09 22:17:00,533,275,83.97,2.701,80.81,6.24,24.69,1388,80.66,51.1,0
818,Compressor,LINE01,Swing,2025-03-28 15:31:00,1328,542,93.89,3.677,67.75,7.73,21.92,1535,72.99,49.91,0
819,Compressor,LINE02,Day,2025-02-07 18:17:00,1220,417,74.0,2.194,55.45,7.27,18.96,1606,70.75,73.29,0
820,Pump,LINE02,Day,2025-03-31 13:50:00,558,666,90.19,2.663,62.32,7.53,23.32,1459,72.73,76.61,0
821,CNC,LINE03,Night,2025-04-02 23:50:00,219,264,60.56,1.831,69.65,6.33,14.37,1359,72.16,50.86,0
822,Compressor,LINE04,Day,2025-03-24 03:29:00,3455,542,29.93,2.06,47.07,7.72,26.34,1504,69.29,52.57,1
823,Pump,LINE03,Day,2025-02-18 13:24:00,2481,103,76.76,3.01,70.1,6.96,23.13,1613,68.65,83.64,0
824,Conveyor,LINE01,Day,2025-04-18 06:54:00,2627,527,68.12,2.406,57.4,5.54,19.49,1537,76.11,50.8,0
825,Conveyor,LINE02,Day,2025-02-27 06:12:00,269,526,58.83,1.59,59.45,5.12,16.97,1412,77.88,64.57,0
826,CNC,LINE01,Swing,2025-01-22 20:55:00,2912,182,42.0,1.511,48.12,5.08,19.76,1358,83.16,37.41,0
827,Compressor,LINE03,Swing,2025-03-17 01:04:00,1349,44,82.74,2.742,48.47,7.03,25.78,1476,74.55,53.59,0
828,CNC,LINE01,Swing,2025-03-04 23:03:00,2737,714,85.63,3.734,59.19,4.76,19.87,1514,73.19,43.29,0
829,RobotArm,LINE02,Swing,2025-01-02 20:12:00,1805,55,49.13,2.738,65.49,6.18,17.75,1241,76.77,43.36,1
830,Pump,LINE03,Day,2025-03-16 00:41:00,909,337,94.22,3.661,55.7,5.44,22.19,1420,68.04,42.87,0
831,Compressor,LINE03,Swing,2025-01-11 21:22:00,979,0,49.58,1.709,67.85,4.49,24.61,1599,75.11,56.11,0
832,Compressor,LINE01,Day,2025-04-28 19:24:00,539,300,28.6,2.199,48.75,4.48,20.11,1432,77.26,46.18,0
833,Pump,LINE02,Day,2025-01-13 07:48:00,3033,591,33.32,1.722,46.23,5.8,25.39,1564,77.02,74.92,1
834,Conveyor,LINE03,Swing,2025-02-13 12:16:00,1584,361,59.56,2.84,59.26,7.01,20.07,1591,80.63,54.68,0
835,Conveyor,LINE02,Day,2025-02-16 02:03:00,2853,172,26.39,3.221,58.12,4.95,23.96,1365,69.44,33.02,0
836,Compressor,LINE01,Day,2025-02-03 05:06:00,3031,283,77.47,3.344,60.65,3.78,28.07,1469,70.01,54.13,0
837,Conveyor,LINE04,Day,2025-02-21 21:37:00,634,66,83.61,3.535,60.44,10.12,23.95,1633,71.46,35.46,0
838,RobotArm,LINE02,Swing,2025-01-08 02:14:00,1226,427,63.96,2.032,70.78,7.48,23.09,1569,66.43,38.09,0
839,Pump,LINE02,Day,2025-04-25 16:42:00,479,2,91.47,2.536,60.74,7.53,19.33,1651,74.88,37.44,1
840,Compressor,LINE01,Swing,2025-04-27 10:05:00,64,251,96.34,2.037,57.55,8.42,29.05,1541,75.39,73.6,0
841,CNC,LINE02,Swing,2025-01-14 03:48:00,3601,43,55.81,2.883,46.76,6.17,20.64,1479,75.12,53.63,0
842,Conveyor,LINE02,Swing,2025-01-31 10:00:00,2419,172,27.13,2.299,62.96,5.61,20.1,1374,72.85,30.05,0
843,Compressor,LINE01,Day,2025-02-25 20:47:00,1665,48,38.5,2.134,50.36,7.51,20.84,1421,77.08,58.14,0
844,Pump,LINE03,Night,2025-01-14 08:19:00,754,668,72.61,2.118,57.09,7.84,14.8,1413,74.92,41.07,0
845,CNC,LINE02,Day,2025-02-05 05:59:00,2169,555,52.46,2.16,65.38,6.76,19.69,1446,69.04,69.45,0
846,RobotArm,LINE04,Night,2025-04-18 14:39:00,1995,668,74.8,2.953,76.41,7.31,22.54,1480,57.58,81.79,0
847,Pump,LINE04,Swing,2025-03-12 01:07:00,836,491,73.34,2.339,61.28,4.75,19.98,1442,70.46,39.37,0
848,Conveyor,LINE01,Day,2025-04-22 18:38:00,83,357,68.43,1.481,57.19,5.88,19.08,1582,72.01,45.21,0
849,CNC,LINE01,Swing,2025-01-31 10:00:00,1727,125,32.63,0.908,53.24,7.87,23.63,1246,71.85,69.18,0
850,RobotArm,LINE03,Swing,2025-03-06 22:54:00,1872,692,42.87,1.879,52.58,6.89,15.42,1476,71.06,64.78,0
851,CNC,LINE04,Swing,2025-04-29 13:48:00,2919,660,50.23,1.779,54.16,4.25,15.36,1340,69.24,75.56,0
852,CNC,LINE04,Day,2025-02-02 13:25:00,1454,299,85.95,2.276,57.41,5.72,19.84,1420,67.86,65.71,0
853,RobotArm,LINE01,Swing,2025-04-01 14:44:00,381,162,74.58,2.085,65.72,8.09,23.07,1408,66.86,40.5,0
854,RobotArm,LINE01,Swing,2025-03-01 07:23:00,3217,278,71.59,2.916,57.72,6.76,26.03,1550,74.5,75.94,0
855,CNC,LINE01,Night,2025-02-07 22:51:00,1527,283,73.77,2.214,69.58,6.46,23.59,1227,77.52,38.84,0
856,Compressor,LINE04,Day,2025-01-14 08:20:00,2642,660,60.26,4.004,57.28,6.36,24.71,1491,66.45,34.61,0
857,Conveyor,LINE03,Swing,2025-04-25 02:08:00,186,48,23.17,0.762,48.99,5.63,16.3,1402,71.26,81.67,0
858,RobotArm,LINE02,Swing,2025-01-16 23:41:00,160,455,36.09,2.432,64.92,5.23,14.34,1306,76.09,62.11,0
859,Pump,LINE03,Swing,2025-01-15 22:02:00,114,553,31.22,1.524,54.58,4.81,12.14,1434,70.89,48.21,0
860,Compressor,LINE01,Swing,2025-02-27 13:19:00,2888,549,25.12,1.829,52.65,6.96,13.1,1255,75.52,44.1,0
861,Conveyor,LINE03,Day,2025-01-12 21:27:00,901,139,45.56,2.386,55.15,6.24,17.09,1436,77.53,34.66,0
862,Conveyor,LINE01,Swing,2025-04-12 06:30:00,2894,297,83.02,2.822,71.59,7.18,26.52,1366,74.26,60.8,0
863,Conveyor,LINE03,Day,2025-03-31 10:05:00,3450,246,29.21,1.941,55.69,6.45,20.03,1654,69.5,77.87,0
864,Compressor,LINE03,Day,2025-01-18 07:48:00,2431,293,28.91,3.24,63.34,7.48,18.13,1511,79.01,67.4,0
865,CNC,LINE03,Swing,2025-04-19 11:26:00,3598,62,29.94,1.157,50.9,6.34,15.07,1439,70.37,71.91,0
866,RobotArm,LINE02,Day,2025-03-19 06:35:00,3394,59,41.59,2.45,62.88,6.9,30.45,1319,70.82,62.91,0
867,RobotArm,LINE04,Day,2025-03-25 09:33:00,2646,17,36.18,2.443,55.29,6.06,15.6,1389,74.73,30.54,0
868,Conveyor,LINE03,Day,2025-02-09 23:11:00,2937,696,21.12,3.021,60.68,4.57,18.32,1364,70.85,54.48,0
869,CNC,LINE01,Swing,2025-04-11 16:55:00,2214,300,42.12,2.071,62.69,5.65,23.02,1463,70.91,31.97,0
870,CNC,LINE01,Night,2025-01-07 17:03:00,822,164,99.7,4.423,53.92,7.2,22.96,1597,70.98,34.47,0
871,Conveyor,LINE03,Swing,2025-04-28 09:24:00,402,574,46.92,2.385,56.93,6.78,14.4,1471,71.23,39.66,0
872,CNC,LINE01,Day,2025-01-31 05:40:00,1411,355,36.9,0.611,62.15,7.61,20.97,1465,72.5,78.92,0
873,RobotArm,LINE01,Night,2025-01-19 14:50:00,1750,262,59.66,1.585,65.88,5.54,14.76,1449,61.99,41.83,0
874,Pump,LINE01,Day,2025-01-09 07:10:00,1296,82,38.35,2.166,63.88,6.15,24.72,1468,71.57,54.85,0
875,Conveyor,LINE01,Night,2025-01-10 19:50:00,399,277,64.77,1.51,58.44,5.99,20.36,1403,63.0,78.21,0
