Machine_ID,Vibration_RMS,Temperature_C,Motor_Current_A,Hours_Since_Maintenance,Asset_Age_Days,Load_Percent,Pressure_bar,Sound_dB,Humidity_%,Vib_Temp_Interaction,Failure_Risk_Score,Failure
1586,2.734,43.45,21.78,652,3437,49.29,4.09,68.41,49.45,118.79230000000001,2,0
1587,2.581,68.84,18.67,77,496,59.19,6.92,64.17,83.33,177.67604,0,0
1588,0.8,65.14,21.24,244,714,25.87,5.19,72.59,64.65,52.112,0,0
1589,3.446,69.04,26.87,346,3299,89.14,6.5,74.4,36.66,237.91184000000004,1,0
1590,2.565,58.59,14.33,703,1443,63.1,6.1,70.09,38.91,150.28335,1,0
1591,2.399,70.48,17.45,588,2982,53.29,5.86,68.73,71.95,169.08152,2,0
1592,2.178,68.0,17.71,674,2516,51.77,6.27,72.86,76.5,148.10399999999998,2,0
1593,1.477,48.08,17.56,223,1839,22.26,5.82,65.07,34.53,71.01416,0,1
1594,2.18,68.47,18.05,192,192,61.51,8.36,74.17,46.16,149.2646,0,0
1595,2.746,49.91,17.83,411,297,58.05,6.35,70.52,32.6,137.05285999999998,1,0
1596,3.215,53.88,31.19,245,2625,47.67,6.27,79.36,36.84,173.2242,2,0
1597,1.637,43.41,17.87,11,382,72.69,5.38,73.46,37.58,71.06217,0,0
1598,1.818,58.27,23.37,584,47,52.88,6.49,71.17,54.05,105.93486000000001,1,0
1599,1.001,54.74,19.15,68,824,65.74,4.93,70.5,30.7,54.79474,0,0
1600,3.387,56.7,15.8,140,3339,90.8,7.79,62.82,69.23,192.0429,1,0
1601,2.795,55.61,20.48,679,2297,49.11,4.21,71.66,52.18,155.42995,2,0
1602,3.502,52.16,24.77,527,2629,51.83,5.01,71.51,52.07,182.66431999999998,3,0
1603,1.99,61.43,25.96,462,2390,89.27,4.44,72.25,82.91,122.2457,2,0
1604,1.721,65.38,20.48,92,2077,48.65,6.49,70.95,48.21,112.51898,1,0
1605,2.278,47.66,19.02,180,958,55.15,5.54,79.24,32.27,108.56948,0,0
1606,1.81,66.43,20.17,148,1582,84.06,7.16,70.59,52.27,120.23830000000001,0,0
1607,2.739,60.19,24.65,461,2002,67.35,5.0,68.04,55.69,164.86040999999997,2,1
1608,3.821,64.44,23.39,360,3606,94.71,7.08,64.31,55.88,246.22524,2,0
1609,2.042,56.45,18.91,259,3285,57.65,6.77,69.79,55.51,115.2709,1,1
1610,2.753,51.87,22.59,537,2696,58.32,6.34,67.03,48.39,142.79811,2,0
1611,1.493,57.05,16.88,560,2974,23.43,5.77,65.33,60.04,85.17565,2,0
1612,3.225,59.04,24.3,532,2952,35.78,6.02,70.87,77.89,190.404,2,0
1613,2.809,50.41,23.0,76,2447,63.2,5.04,77.97,49.71,141.60169,1,1
1614,2.02,43.8,16.05,438,3017,34.97,4.56,76.68,59.43,88.476,2,0
1615,1.3,56.89,13.78,151,295,56.29,6.72,65.35,76.62,73.95700000000001,0,1
1616,2.026,60.74,14.65,195,109,42.67,5.48,72.19,51.92,123.05923999999999,0,0
1617,2.674,61.75,25.94,704,1638,21.67,6.26,74.35,37.5,165.1195,1,0
1618,1.589,66.48,17.5,299,227,58.01,7.94,74.78,53.79,105.63672000000001,0,0
1619,2.251,62.28,23.74,567,1258,71.7,5.67,80.11,57.75,140.19227999999998,1,0
1620,1.567,53.07,12.76,177,748,47.06,5.25,66.0,77.77,83.16069,0,0
1621,4.164,60.94,19.55,700,3496,82.12,5.93,68.33,76.91,253.75415999999998,3,0
1622,1.055,43.45,17.5,199,2401,31.68,5.86,68.36,72.27,45.83975,1,1
1623,2.351,47.21,22.44,131,181,27.3,6.51,73.95,51.05,110.99071,0,0
1624,2.892,60.64,18.66,232,2288,94.79,6.41,58.7,45.23,175.37088,1,1
1625,3.158,58.49,21.6,124,2681,93.73,8.93,71.26,54.28,184.71142,1,0
1626,2.01,57.33,22.54,431,1207,52.52,6.53,63.09,47.58,115.23329999999999,1,0
1627,2.879,44.74,27.42,103,3225,53.59,6.97,72.3,83.9,128.80646000000002,1,0
1628,2.896,50.81,26.23,149,3552,88.08,6.34,82.66,34.64,147.14576,1,0
1629,3.592,64.21,24.9,505,3580,62.44,7.34,77.06,57.82,230.64231999999998,3,0
1630,2.317,45.95,12.42,30,367,29.37,5.55,65.98,51.13,106.46615000000001,0,0
1631,1.387,48.04,11.99,317,1655,29.19,5.02,69.69,72.48,66.63148,0,0
1632,2.693,54.91,14.0,498,2841,30.49,6.89,67.79,62.8,147.87263,2,0
1633,2.556,52.41,18.56,320,1632,82.46,6.26,78.67,33.31,133.95996,0,0
1634,2.621,66.07,21.81,15,1770,68.15,6.48,61.21,67.03,173.16947,0,0
1635,3.004,44.56,13.3,113,1218,43.98,7.12,70.16,57.09,133.85824,0,0
1636,1.602,55.06,18.51,698,1546,32.97,6.0,68.38,63.89,88.20612000000001,1,0
1637,2.765,48.26,16.97,555,2544,29.88,5.62,66.4,35.03,133.4389,2,0
1638,2.619,60.52,18.01,252,122,79.31,5.65,80.51,58.04,158.50188000000003,0,0
1639,3.102,57.81,27.64,629,2923,90.87,7.68,64.55,59.06,179.32662,2,1
1640,2.949,56.32,17.45,4,2664,62.49,5.71,66.36,38.04,166.08768,1,1
1641,2.634,68.69,26.64,34,531,81.82,6.26,80.2,63.81,180.92945999999998,0,0
1642,1.775,50.53,22.98,636,2823,42.65,6.27,71.42,79.99,89.69075,2,0
1643,2.243,52.91,16.97,485,1917,66.85,6.51,71.21,31.4,118.67712999999999,1,1
1644,1.619,54.37,23.95,431,1184,55.04,7.27,68.74,43.91,88.02503,1,0
1645,1.784,64.78,12.68,248,1678,27.02,5.69,71.91,48.1,115.56752,0,0
1646,3.292,57.12,25.38,588,1901,58.99,7.74,70.31,59.93,188.03903999999997,1,0
1647,2.988,70.71,23.02,437,792,87.74,6.08,68.67,70.71,211.28148,1,1
1648,1.184,51.42,11.08,313,2225,24.14,6.19,64.71,66.35,60.88128,1,0
1649,2.41,66.32,15.36,273,2307,58.17,5.86,72.34,55.4,159.8312,1,0
1650,2.953,63.81,20.83,255,1360,89.86,8.91,69.35,82.8,188.43093,0,1
1651,3.244,64.66,25.66,414,1697,83.21,5.91,70.09,48.8,209.75704,1,0
1652,2.191,46.06,19.93,471,2258,59.48,5.78,75.37,73.12,100.91745999999999,2,0
1653,1.351,42.11,17.1,579,1852,33.71,5.97,69.24,75.44,56.890609999999995,1,0
1654,2.81,68.98,22.67,292,1601,87.88,6.06,71.73,35.55,193.83380000000002,0,0
1655,2.823,61.88,11.41,182,3491,32.25,6.2,80.66,32.41,174.68724,1,0
1656,2.7,74.63,23.3,400,3208,42.15,7.4,74.16,84.25,201.501,1,0
1657,1.394,41.97,22.46,420,1404,29.94,5.98,69.09,49.72,58.50617999999999,1,1
1658,3.686,60.29,23.89,200,2631,56.72,6.29,67.1,66.76,222.22894,2,1
1659,2.861,49.41,20.6,52,2962,70.34,5.93,71.64,31.61,141.36201,1,0
1660,2.641,54.13,17.65,239,430,86.17,5.76,76.16,72.01,142.95733,0,0
1661,2.124,51.96,15.97,50,2172,56.91,6.18,69.09,49.37,110.36304000000001,1,0
1662,3.985,63.95,20.18,59,2924,97.66,6.49,72.48,61.97,254.84075,2,0
1663,2.542,53.89,28.39,695,237,67.67,7.58,69.11,32.64,136.98837999999998,2,0
1664,2.652,59.16,20.09,562,1251,68.35,5.03,70.19,35.93,156.89232,1,0
1665,1.674,59.81,22.6,25,2918,34.02,7.59,65.5,75.27,100.12194,1,0
1666,3.164,63.0,22.98,251,3416,35.21,5.68,73.46,60.48,199.33200000000002,1,0
1667,3.477,63.03,23.14,183,3622,66.13,6.34,72.94,72.73,219.15531,1,1
1668,3.453,64.04,18.48,701,2214,77.67,5.0,79.58,38.87,221.13012,2,0
1669,1.739,53.18,18.53,315,184,36.38,6.54,72.13,48.03,92.48002000000001,0,0
1670,1.993,52.06,14.08,187,129,58.72,4.93,68.11,76.81,103.75558000000001,0,0
1671,2.485,60.5,22.74,457,2966,48.5,6.43,79.1,62.23,150.3425,2,0
1672,3.991,48.23,16.5,342,2688,55.1,6.38,74.19,66.8,192.48593,2,1
1673,1.549,54.89,15.39,134,731,37.77,5.49,72.46,41.35,85.02461,0,0
1674,1.008,44.8,14.56,219,503,31.26,3.33,71.25,60.57,45.1584,0,0
1675,1.725,54.42,23.26,91,557,45.64,8.55,72.33,70.37,93.87450000000001,0,0
1676,2.949,52.81,14.52,499,3205,89.51,5.13,67.67,39.5,155.73669,2,0
1677,3.847,58.02,32.72,698,2798,84.42,6.67,71.88,46.47,223.20294,4,0
1678,1.599,48.71,15.77,582,3462,28.13,4.91,70.41,30.49,77.88729000000001,2,0
1679,1.304,46.68,15.38,270,441,27.02,7.03,73.18,82.96,60.87072,0,0
1680,2.767,56.48,22.55,350,2546,59.44,5.64,77.49,79.27,156.28016,1,0
1681,3.362,34.8,21.48,43,3373,42.19,5.02,76.95,35.07,116.99759999999999,1,0
1682,3.33,45.68,26.06,264,1958,85.87,7.07,74.67,75.77,152.1144,0,0
1683,3.688,62.57,23.57,23,2832,58.89,4.56,63.62,60.03,230.75816,2,0
1684,3.208,62.37,31.3,536,2209,88.22,5.89,69.89,83.05,200.08296,3,1
1685,1.446,48.61,18.56,654,55,28.66,6.61,62.34,58.02,70.29006,1,0
1686,3.498,68.91,22.9,137,1582,97.61,8.28,77.58,41.37,241.04718,0,0
1687,1.769,55.11,19.09,485,976,81.37,5.16,70.96,77.09,97.48958999999999,1,0
1688,1.36,55.08,18.09,431,332,78.55,5.55,70.68,81.59,74.9088,1,0
1689,3.686,55.06,28.93,300,2186,95.22,6.87,68.81,59.19,202.95116000000002,3,0
1690,2.964,72.75,28.6,528,3392,57.62,3.68,78.3,52.42,215.631,3,0
1691,2.238,56.18,20.11,489,225,31.91,7.45,72.24,72.63,125.73084,1,0
1692,1.815,58.31,6.94,193,1221,59.75,4.9,71.01,34.63,105.83265,0,1
1693,3.788,64.68,14.14,574,2454,85.22,5.83,72.9,76.35,245.00784000000002,3,0
1694,3.149,46.25,22.12,472,1162,88.76,6.7,73.06,77.34,145.64125,1,0
1695,2.105,52.01,18.1,224,451,59.08,6.15,71.01,46.27,109.48105,0,0
1696,2.609,63.66,20.87,529,722,78.58,5.13,78.17,30.62,166.08893999999998,1,1
1697,1.959,55.12,21.7,461,119,39.76,7.96,77.89,30.54,107.98008,1,0
1698,2.093,71.51,24.89,84,3622,38.44,2.79,72.15,83.79,149.67043,1,0
1699,2.35,53.1,21.53,119,1809,66.9,4.82,67.88,72.92,124.78500000000001,0,1
1700,2.99,63.69,15.18,233,3442,53.74,5.27,73.63,49.73,190.4331,1,0
1701,1.991,59.49,13.55,31,2512,32.88,4.69,68.67,78.92,118.44459,1,0
1702,1.78,60.73,21.85,292,1294,80.91,7.77,78.7,79.07,108.0994,0,0
1703,3.101,60.1,23.74,332,3441,62.57,4.14,79.89,79.95,186.3701,1,0
1704,2.794,55.75,14.65,558,971,61.63,7.99,75.53,57.6,155.7655,1,0
1705,2.464,37.8,19.49,123,683,35.14,5.52,66.01,75.12,93.13919999999999,0,0
1706,2.77,57.73,12.47,408,2945,39.29,4.26,69.59,32.07,159.91209999999998,2,1
1707,3.255,62.91,11.17,478,2033,75.42,3.73,71.09,38.8,204.77204999999998,2,1
1708,3.43,65.23,18.99,323,1559,88.15,6.12,67.95,64.79,223.73890000000003,0,0
1709,2.225,55.57,23.73,653,2159,34.18,5.0,70.21,35.72,123.64325000000001,2,1
1710,2.012,67.65,30.27,229,3533,84.99,6.63,72.82,32.38,136.11180000000002,2,1
1711,3.328,52.92,15.14,293,1044,83.05,5.79,74.75,35.96,176.11776,0,0
1712,2.69,70.98,17.89,2,3292,85.19,7.5,78.33,54.99,190.9362,1,0
1713,2.276,49.97,25.36,295,3327,66.54,5.99,71.64,56.86,113.73171999999998,1,1
1714,1.88,53.96,18.35,14,2779,48.15,5.47,70.11,80.93,101.4448,1,0
1715,3.991,66.37,26.42,708,599,81.68,7.48,65.91,53.2,264.88267,2,0
1716,2.354,52.41,21.59,173,355,58.4,6.36,73.52,58.29,123.37313999999999,0,0
1717,1.183,61.27,20.53,584,465,37.75,6.81,69.11,74.89,72.48241,1,0
1718,2.141,52.77,16.98,84,2571,52.19,7.4,70.66,74.81,112.98057000000001,1,0
1719,2.343,57.33,21.35,197,1477,56.62,5.71,68.95,47.96,134.32419,0,1
1720,3.258,55.06,30.11,86,3603,60.43,6.15,69.41,69.85,179.38548,2,0
1721,2.683,56.2,21.88,265,52,91.81,7.43,75.49,78.72,150.7846,0,0
1722,1.706,74.65,18.96,433,1381,52.89,3.09,71.27,75.29,127.3529,1,0
1723,2.204,48.32,16.09,302,986,42.78,5.81,79.54,48.06,106.49728,0,0
1724,3.018,43.65,18.54,435,3221,96.99,6.2,66.43,70.7,131.73569999999998,2,0
1725,2.46,49.03,12.61,580,468,39.36,6.34,78.08,70.58,120.6138,1,0
1726,1.849,52.65,12.82,32,1507,20.89,4.75,69.14,43.31,97.34984999999999,0,0
1727,2.781,57.46,17.51,305,3167,87.99,7.69,71.66,66.84,159.79626000000002,1,0
1728,3.87,69.99,19.04,427,3546,96.36,5.58,74.79,34.84,270.86129999999997,3,0
1729,3.31,66.93,13.27,376,3347,74.57,5.69,77.25,45.08,221.53830000000002,1,0
1730,2.228,53.08,17.0,104,2396,52.61,5.23,77.07,31.56,118.26224,1,0
1731,2.67,43.61,22.04,148,619,63.5,7.61,77.13,37.2,116.4387,0,0
1732,2.896,49.94,19.9,271,379,86.56,3.86,70.94,35.85,144.62624,0,0
1733,3.588,61.05,21.44,468,1518,90.83,8.55,81.28,82.07,219.04739999999998,2,1
1734,2.415,42.0,20.37,712,1764,28.2,7.55,74.89,39.01,101.43,1,0
1735,2.811,57.59,29.7,265,1890,89.44,5.72,57.24,33.99,161.88549,1,0
1736,1.204,69.82,28.55,375,210,69.39,7.43,71.68,71.26,84.06327999999999,1,0
1737,2.194,55.11,18.08,220,2474,22.58,5.88,69.96,65.67,120.91134,1,0
1738,2.125,52.88,15.91,24,1460,28.68,7.77,70.28,64.98,112.37,0,0
1739,1.616,44.37,13.9,286,423,23.64,6.88,74.85,79.06,71.70192,0,0
1740,1.592,62.71,27.34,250,3343,95.88,9.09,73.19,66.66,99.83432,1,0
1741,2.674,53.75,18.57,108,1321,54.12,4.17,68.65,66.76,143.7275,0,0
1742,1.954,61.63,20.21,483,870,77.25,6.5,79.3,55.13,120.42502,1,0
1743,2.291,57.79,16.28,186,1812,20.14,3.63,65.48,61.11,132.39688999999998,0,0
1744,4.265,66.68,20.21,161,3471,83.45,5.71,65.83,72.13,284.3902,2,1
1745,2.606,57.9,11.96,280,3015,58.56,8.79,66.58,49.75,150.88739999999999,1,1
1746,2.894,66.44,19.16,694,391,93.89,7.0,74.33,31.98,192.27736000000002,1,0
1747,2.698,53.68,26.9,458,2515,61.67,7.3,73.88,53.46,144.82864,2,0
1748,3.296,68.95,28.56,306,2436,83.1,6.95,68.19,50.73,227.2592,2,0
1749,3.052,52.12,26.33,590,3237,70.36,6.74,69.19,40.0,159.07023999999998,2,0
1750,2.621,54.78,20.1,15,3525,61.64,5.49,72.0,68.98,143.57838,1,0
1751,2.702,71.12,21.19,242,2729,95.86,5.61,66.7,74.25,192.16624000000002,1,0
1752,3.573,53.47,27.26,389,2398,59.65,5.44,76.34,38.72,191.04831,2,0
1753,3.086,50.29,18.2,351,1310,91.39,3.14,80.01,56.47,155.19494,0,1
1754,2.788,49.92,18.5,486,3284,22.89,5.63,71.19,47.94,139.17696,2,0
1755,3.314,70.36,29.73,505,3443,72.59,6.51,73.99,61.24,233.17304000000001,3,0
1756,4.009,42.97,25.48,328,3617,92.93,5.69,73.05,35.17,172.26673000000002,2,0
1757,2.838,62.86,23.59,669,3485,91.94,6.26,78.93,81.38,178.39668,2,0
1758,2.645,52.99,25.28,668,2353,58.8,6.72,81.73,33.5,140.15855000000002,2,0
1759,3.168,55.62,21.98,342,3491,57.77,7.14,70.42,75.24,176.20416,1,0
1760,3.888,58.34,24.28,649,2861,84.84,4.91,72.62,40.7,226.82592,3,0
1761,3.656,63.68,24.17,461,899,46.8,5.01,76.67,72.4,232.81408000000002,2,1
1762,2.83,61.13,11.51,100,145,94.97,7.35,73.82,45.51,172.99790000000002,0,0
1763,2.224,62.15,21.62,86,3580,40.05,6.61,67.32,73.44,138.2216,1,0
1764,1.191,62.56,13.85,57,1576,25.95,7.37,62.47,80.36,74.50896,0,0
1765,2.606,59.51,22.72,152,3191,81.75,7.88,69.03,81.46,155.08306,1,0
1766,1.714,53.08,19.24,224,1073,52.38,8.92,73.34,77.5,90.97912,0,0
1767,0.445,57.98,15.99,49,1335,48.46,5.63,69.29,53.39,25.801099999999998,0,0
1768,2.158,60.35,21.04,437,3013,45.67,7.85,66.58,53.58,130.2353,2,0
1769,3.514,52.47,25.33,296,1931,98.44,5.38,69.43,82.39,184.37957999999998,1,0
1770,2.777,60.08,22.21,433,2482,65.73,9.03,81.23,79.02,166.84216,2,1
1771,2.757,59.98,23.58,362,1189,99.35,7.04,66.42,56.67,165.36486,0,1
1772,1.428,51.92,19.06,195,2254,47.49,6.63,70.03,51.89,74.14176,1,0
1773,3.0,51.17,19.18,442,1792,53.12,7.22,69.57,35.18,153.51,1,0
1774,2.837,50.48,20.04,684,3402,36.94,4.24,81.88,49.88,143.21176,2,1
1775,2.386,66.26,15.94,228,1811,54.43,4.75,64.58,55.91,158.09636000000003,0,0
1776,0.266,49.75,20.68,221,351,24.96,5.89,67.27,75.69,13.233500000000001,0,0
1777,1.805,61.67,17.14,371,2696,20.04,6.12,72.06,47.82,111.31435,1,0
1778,3.099,58.53,19.93,579,3482,56.25,8.56,73.03,46.64,181.38447000000002,2,0
1779,3.109,50.65,24.98,382,3225,79.68,5.16,77.8,31.45,157.47084999999998,1,0
1780,2.163,58.92,17.88,599,394,54.97,7.9,76.96,32.18,127.44395999999999,1,0
1781,3.369,47.03,27.14,53,3644,61.44,5.8,68.77,74.44,158.44407,1,0
1782,2.374,60.75,22.87,70,1286,55.65,5.72,73.51,39.03,144.22050000000002,0,0
1783,3.209,55.67,22.01,292,3048,62.14,5.92,71.37,83.15,178.64503000000002,1,0
1784,2.427,66.19,26.45,167,2311,82.05,5.95,69.67,33.31,160.64312999999999,1,0
1785,2.544,70.63,25.08,16,3552,84.3,6.93,77.08,74.35,179.68272,1,1
1786,3.034,46.02,17.48,154,1266,87.04,5.9,73.44,36.33,139.62468,0,0
1787,2.647,50.34,22.12,195,2230,36.99,4.18,80.01,64.92,133.24998,1,0
1788,2.911,48.11,12.99,662,2500,56.63,5.74,74.51,71.62,140.04821,2,0
1789,2.648,78.33,7.3,563,589,86.48,6.91,76.67,42.44,207.41784,2,0
1790,3.07,57.68,27.21,252,2837,95.35,4.77,58.61,60.85,177.0776,1,0
1791,2.34,48.16,21.03,689,549,63.44,6.83,72.38,72.94,112.69439999999999,1,0
1792,3.001,75.86,22.89,602,3029,59.44,7.51,74.33,39.39,227.65586,3,0
1793,2.728,53.47,26.35,180,487,81.17,8.09,74.7,58.74,145.86616,0,1
1794,4.349,48.98,22.52,344,679,99.34,6.9,80.38,59.3,213.01402,1,0
1795,1.839,48.21,18.17,663,1821,54.07,3.88,74.86,72.22,88.65819,1,0
1796,3.731,55.12,19.86,329,689,33.21,6.61,66.37,49.88,205.65272,1,0
1797,1.749,60.58,18.26,267,307,86.74,7.53,74.44,65.49,105.95442,0,0
1798,2.564,53.48,19.18,650,219,76.83,5.43,76.22,82.25,137.12272,1,1
1799,1.149,50.34,17.92,475,1066,31.61,5.73,68.49,68.99,57.84066000000001,1,0
1800,2.448,55.88,20.27,317,1806,45.88,6.54,69.94,30.99,136.79424,0,0
1801,2.725,69.18,17.64,626,189,64.26,8.29,76.03,38.3,188.51550000000003,1,0
1802,2.454,62.7,18.63,536,527,78.52,5.98,72.02,51.9,153.8658,1,1
1803,3.507,55.14,18.18,250,2244,82.45,7.39,77.85,52.24,193.37598,2,0
1804,1.653,51.98,13.96,305,1183,32.46,6.2,72.66,48.18,85.92294,0,0
1805,1.148,59.74,26.41,34,2773,37.34,6.11,60.65,54.37,68.58152,1,1
1806,3.462,72.2,22.17,73,3072,79.53,7.89,72.66,81.89,249.95640000000003,1,0
1807,1.618,45.74,16.53,687,140,29.29,4.8,69.74,74.25,74.00732,1,0
1808,2.601,65.21,15.89,38,3464,59.85,6.38,75.16,37.64,169.61120999999997,1,0
1809,2.46,55.95,31.49,602,2504,63.68,6.17,74.15,54.43,137.637,3,0
1810,2.827,42.11,16.8,149,3005,47.15,4.16,67.45,67.49,119.04496999999999,1,0
1811,2.332,45.63,17.59,389,1760,83.71,7.82,72.98,39.01,106.40916,0,0
1812,1.725,64.17,14.99,520,32,24.43,6.74,74.45,32.79,110.69325,1,0
1813,3.88,72.63,20.06,713,3234,82.2,6.36,74.75,82.67,281.8044,3,1
1814,3.958,53.86,23.0,269,2086,71.68,5.9,77.44,73.16,213.17788000000002,2,0
1815,2.917,56.57,12.57,666,164,60.58,6.11,67.08,78.69,165.01469,1,0
1816,2.727,46.49,26.26,326,633,89.79,7.25,71.35,72.98,126.77823,0,1
1817,2.016,61.31,20.79,624,775,36.18,5.93,60.74,67.35,123.60096,1,0
1818,2.493,59.08,21.48,73,1390,84.06,5.54,77.95,72.08,147.28644,0,0
1819,1.779,41.36,11.16,192,1631,35.02,5.23,72.41,58.89,73.57943999999999,0,0
1820,3.532,63.89,20.26,448,1579,99.24,6.48,71.98,44.14,225.65948,2,0
1821,2.073,42.12,18.46,508,3172,22.62,4.61,71.39,35.19,87.31475999999999,2,0
1822,3.169,62.9,17.38,578,3443,64.26,6.54,74.81,62.86,199.3301,2,0
1823,1.671,45.12,14.31,257,2487,33.44,4.88,77.09,42.07,75.39551999999999,1,1
1824,3.318,59.36,24.26,449,2324,52.64,4.88,71.01,75.27,196.95648,2,0
1825,2.198,48.93,19.64,446,3157,31.84,9.65,74.12,59.43,107.54814,2,0
1826,2.56,36.46,17.69,708,998,35.51,8.18,74.19,84.75,93.33760000000001,1,0
1827,1.588,60.21,19.4,84,2050,24.88,5.92,60.86,51.2,95.61348000000001,1,0
1828,1.57,59.92,16.56,11,2356,20.64,6.73,68.31,53.06,94.07440000000001,1,0
1829,3.351,55.37,20.8,413,1063,77.54,7.5,74.65,44.82,185.54487,1,0
1830,2.462,57.98,23.36,11,3475,56.28,5.97,78.33,45.73,142.74676,1,0
1831,0.759,55.77,19.25,141,882,23.65,6.08,78.36,56.26,42.32943,0,0
1832,1.989,65.26,23.8,360,244,95.12,6.14,65.87,33.55,129.80214,0,0
1833,3.038,72.17,26.63,192,1200,73.25,7.74,77.36,75.84,219.25245999999999,0,0
1834,2.944,57.84,19.78,191,2983,41.14,7.43,77.5,35.43,170.28096,1,0
1835,1.84,53.5,13.95,249,1385,55.1,7.93,74.01,79.86,98.44,0,0
1836,1.837,61.0,23.49,494,815,59.14,6.41,61.84,51.95,112.057,1,0
1837,3.309,54.22,21.11,263,3187,65.59,8.76,69.77,55.29,179.41398,1,0
1838,3.389,52.82,18.48,571,584,88.6,6.29,73.03,83.03,179.00698,1,0
1839,2.243,67.16,22.5,114,604,67.19,8.63,70.91,70.65,150.63987999999998,0,0
1840,3.753,65.29,26.61,73,3283,98.3,5.93,61.77,45.34,245.03337000000002,2,1
1841,3.119,43.84,16.11,119,1193,78.14,4.72,71.09,46.81,136.73696,0,0
1842,3.912,57.4,24.64,660,36,99.08,8.92,68.02,38.24,224.5488,2,0
1843,1.792,63.35,27.86,199,1599,64.06,6.93,74.88,65.13,113.5232,0,0
1844,2.516,45.47,23.69,21,2712,74.28,6.87,74.58,66.35,114.40252,1,0
1845,2.699,53.14,21.86,227,2770,79.03,5.86,74.86,78.91,143.42486,1,0
1846,2.913,81.42,13.9,495,345,80.38,5.29,70.47,45.63,237.17646,2,0
1847,1.565,49.77,24.23,260,1048,21.95,4.82,71.95,33.7,77.89005,0,0
1848,2.332,62.11,15.92,276,2267,30.2,5.97,71.7,42.1,144.84052,1,0
1849,2.376,65.78,13.23,62,2420,38.22,5.7,76.7,82.97,156.29327999999998,1,1
1850,2.321,48.18,19.48,480,2277,41.72,3.59,69.45,84.35,111.82578000000001,2,0
1851,2.889,62.7,26.6,158,1253,92.43,8.46,68.53,49.44,181.1403,0,1
1852,3.698,75.02,28.1,70,3153,77.81,5.77,77.4,56.94,277.42395999999997,4,0
1853,1.093,57.99,13.45,514,312,31.46,7.3,75.79,76.55,63.383070000000004,1,0
1854,2.599,76.44,20.48,674,3007,54.11,5.19,74.54,56.28,198.66756,3,1
1855,1.846,49.96,19.98,439,3432,39.45,6.08,79.84,82.74,92.22616000000001,2,1
1856,3.184,75.77,27.19,674,2510,86.39,7.53,82.86,76.07,241.25168,3,0
1857,2.805,61.21,25.36,289,1584,93.42,7.44,78.44,70.78,171.69405,0,0
1858,2.615,51.48,18.47,373,1407,33.14,5.51,68.48,64.57,134.6202,0,0
1859,2.324,61.29,23.07,257,1607,53.33,6.64,76.27,41.35,142.43795999999998,0,0
1860,2.46,60.75,16.84,366,632,96.23,7.27,72.71,40.06,149.445,0,0
1861,2.274,58.96,22.05,642,833,72.57,6.05,69.28,77.66,134.07504,1,0
1862,4.084,64.99,24.27,457,2331,89.45,5.06,69.02,43.25,265.41916,3,0
1863,1.417,40.43,19.2,19,2021,48.62,5.24,73.14,43.4,57.28931,1,0
1864,1.757,48.27,17.14,417,1829,36.78,5.41,76.0,76.53,84.81039,1,1
1865,2.713,64.63,22.06,271,1748,75.3,6.28,79.15,32.55,175.34118999999998,0,0
1866,1.286,61.82,13.82,391,312,30.99,7.72,75.12,69.48,79.50052000000001,0,0
1867,3.52,63.52,34.93,401,3170,87.19,7.46,75.4,63.87,223.59040000000002,4,0
1868,3.169,62.13,29.16,424,3489,80.39,5.32,71.38,32.09,196.88997,3,0
1869,2.174,59.41,22.28,623,917,44.39,8.15,73.14,39.97,129.15733999999998,1,0
1870,2.386,65.7,17.44,618,1168,59.9,6.0,64.66,46.5,156.76020000000003,1,0
1871,2.9,49.76,19.04,699,2311,83.94,7.15,75.14,42.49,144.304,2,0
1872,1.782,57.62,20.72,439,37,94.79,5.32,74.08,39.31,102.67884,1,0
1873,2.053,54.8,18.19,205,399,48.17,5.44,81.59,76.96,112.50439999999999,0,0
1874,2.138,60.97,17.99,141,3294,83.2,7.58,71.85,80.87,130.35386,1,0
1875,1.419,38.22,18.77,611,654,35.56,4.8,77.75,39.63,54.23418,1,0
1876,3.332,51.99,27.75,658,2118,92.28,6.49,70.09,61.81,173.23068,2,0
1877,3.768,57.93,14.02,26,3224,74.9,6.81,81.1,53.83,218.28024,2,0
1878,3.689,61.44,14.98,155,2683,32.22,4.59,79.84,50.7,226.65216,2,0
1879,2.309,56.62,26.05,489,1014,79.19,4.16,77.77,82.42,130.73558,1,0
1880,1.92,53.37,22.09,118,582,77.92,7.37,72.27,32.52,102.4704,0,0
1881,3.286,62.86,19.31,36,2628,79.38,9.73,71.34,83.61,206.55796,1,0
1882,3.334,54.24,21.72,717,1494,47.59,6.53,70.61,47.47,180.83616,1,1
1883,4.115,65.76,21.28,69,3532,79.18,7.07,67.88,61.32,270.60240000000005,2,0
1884,2.387,58.02,22.17,153,2365,86.13,5.3,74.47,81.22,138.49374,1,0
1885,1.774,47.95,12.81,712,69,47.77,7.74,70.68,65.48,85.06330000000001,1,0
1886,2.419,64.98,17.3,72,938,36.64,5.41,74.06,72.19,157.18662,0,1
1887,3.723,71.55,27.99,575,2724,91.03,7.81,73.45,35.32,266.38065,3,0
1888,3.167,50.93,19.93,404,2569,69.66,6.93,67.04,61.34,161.29531,2,1
